,label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2,result
10,0,false causality,"Believing that ""runs"" occur to statistically independent phenomena such as routine wheel spirits."," ""Runs occur to statistically independent phenomena such as routine wheel spirits.""  "," ""Routine wheel spirits are statistically independent phenomena.""","IsRun(b),  IsStatisticallyIndependent(c),  IsRoutineWheelSpirit(a)","IsRoutineWheelSpirit(a),  IsStatisticallyIndependent(d)",[],"[(' routine wheel spirits', ' Routine wheel spirits')]","[(' Runs', ' phenomena'), (' phenomena', ' statistically independent phenomena')]",IsRun(b) and IsStatisticallyIndependent(c) and IsRoutineWheelSpirit(a),IsRoutineWheelSpirit(a) and IsStatisticallyIndependent(d),(forall c (exists b (IsRun(b) and IsStatisticallyIndependent(c) and IsRoutineWheelSpirit(a)))) -> (forall d (IsRoutineWheelSpirit(a) and IsStatisticallyIndependent(d))),(exists b (exists a (exists c (IsRun(b) and IsStatisticallyIndependent(c) and IsRoutineWheelSpirit(a))))) -> (exists d (exists a (IsRoutineWheelSpirit(a) and IsStatisticallyIndependent(d)))),Valid
11,0,false causality,"I broke a mirror earlier in the day, and then I received an F on my history final. Therefore, I received the F because I broke the mirror."," ""I broke a mirror earlier in the day.""  "," ""I received an F on my history final because I broke the mirror.""","Broke(b, c)","Received(a, d),  TookFinal(a, e),  Broke(a, f)",[],"[(' I', ' I')]","[(' I', ' my history final'), (' the mirror', ' a mirror'), (' I', ' the day'), (' the day', ' my history final')]","Broke(b, c)","(Received(a, d) and TookFinal(a, e) and Broke(a, f))","(forall c (forall b (Broke(b, c)))) -> (forall e (exists a (exists f ((Received(a, d) and TookFinal(a, e) and Broke(a, f))))))","(exists b (exists c (Broke(b, c)))) -> (exists d (exists a (exists f (exists e ((Received(a, d) and TookFinal(a, e) and Broke(a, f)))))))",
12,0,fallacy of extension,"Charlie: I think we should put more money into schools. Quality public education is so important.
Bob: So you’re saying we should cut military spending and spend it instead on more spiral notebooks and crayons? I guess you want our country to be a weak, defenseless target for terrorists.
Charlie: Creo que deberíamos invertir más dinero en las escuelas. La educación pública de calidad es muy importante.

Bob: ¿Entonces estás diciendo que deberíamos recortar el gasto militar y gastarlo en más cuadernos de espiral y crayones? Supongo que quiere que nuestro país sea un objetivo débil e indefenso para los terroristas."," ""Charlie thinks we should put more money into schools.""  "," ""Bob believes Charlie wants the country to be a weak, defenseless target for terrorists.""","Thinks(a),  ShouldPutMoreMoneyIntoSchools(b, c, d)","Believes(e),  Wants(a, f, g, h, i)",[],"[(' Charlie', ' Charlie')]","[(' we', ' the country'), (' we', ' a weak'), (' more money', ' the country'), (' schools', ' the country')]","Thinks(a) and ShouldPutMoreMoneyIntoSchools(b, c, d)","Believes(e) and Wants(a, f, g, h, i)","(exists d (exists c (exists b (Thinks(a) and ShouldPutMoreMoneyIntoSchools(b, c, d))))) -> (forall g (forall f (Believes(e) and Wants(a, f, g, h, i))))","(exists b (exists d (exists a (exists c (Thinks(a) and ShouldPutMoreMoneyIntoSchools(b, c, d)))))) -> (exists a (exists f (exists e (exists i (exists g (exists h (Believes(e) and Wants(a, f, g, h, i))))))))",LF
13,0,false causality,"Cellphones weren’t invented before I was born. Now, they are everywhere! Therefore, cellphones were created because I was born."," ""Cellphones were created because I was born.""  "," ""Cellphones are everywhere.""","Created(a),  WasBorn(b)",AreEverywhere(a),[],"[(' Cellphones', ' Cellphones')]",[],Created(a) and WasBorn(b),AreEverywhere(a),(Created(a) and WasBorn(b)) -> (AreEverywhere(a)),(exists b (exists a (Created(a) and WasBorn(b)))) -> (exists a (AreEverywhere(a))),LF
14,0,ad hominem,Ms. Baker assigned me a lot of homework because she’s a witch!," ""Ms. Baker assigned a lot of homework.""  "," ""Ms. Baker is a witch.""","AssignedHomework(a, b)",IsAWitch(a),[],"[(' Ms. Baker', ' Ms. Baker')]",[],"AssignedHomework(a, b)",IsAWitch(a),"(AssignedHomework(a, b)) -> (IsAWitch(a))","(exists b (exists a (AssignedHomework(a, b)))) -> (exists a (IsAWitch(a)))",LF
15,0,fallacy of credibility,"My dad went to school, so he knows everything about the education system."," ""My dad went to school.""  "," ""My dad knows everything about the education system.""","IsDad(a),  WentTo(a, b)","IsDad(a),  KnowsEverythingAbout(a, c)",[],"[(' My dad', ' My dad')]","[(' school', ' the education system')]","IsDad(a) and WentTo(a, b)","IsDad(a) and KnowsEverythingAbout(a, c)","(exists b (IsDad(a) and WentTo(a, b))) -> (forall c (IsDad(a) and KnowsEverythingAbout(a, c)))","(exists b (exists a (IsDad(a) and WentTo(a, b)))) -> (exists a (exists c (IsDad(a) and KnowsEverythingAbout(a, c))))",LF
16,0,ad populum,Everyone is doing the Low-Carb Diet.," ""Everyone is doing the Low-Carb Diet.""  "," ""Everyone should do the Low-Carb Diet.""","IsDoing(a, b)","IsDoing(a, b)",[],"[(' Everyone', ' Everyone'), (' the Low-Carb Diet', ' the Low-Carb Diet')]",[],"IsDoing(a, b)","IsDoing(a, b)","(IsDoing(a, b)) -> (IsDoing(a, b))","(exists b (exists a (IsDoing(a, b)))) -> (exists b (exists a (IsDoing(a, b))))",Valid
17,0,fallacy of extension,"Parent: You need to clean out your backpack.
Child: You know I have ADD! Why can’t you just accept me as I am?", The child has ADD.  , The parent should accept the child as the child is.,HasADD(a),"AcceptsAsIs(c, a)",[],"[(' The child', ' the child'), (' The child', ' the child')]",[],HasADD(a),"AcceptsAsIs(c, a)","(HasADD(a)) -> (AcceptsAsIs(c, a))","(exists a (HasADD(a))) -> (exists a (exists c (AcceptsAsIs(c, a))))",LF
18,0,fallacy of credibility,"X has been around for years now.
Y is new.
Therefore, Y is better than X."," ""Y is new.""  "," ""Y is better than X.""",IsNew(a),"IsBetterThan(a, b)",[],"[(' Y', ' Y')]",[],IsNew(a),"IsBetterThan(a, b)","(IsNew(a)) -> (IsBetterThan(a, b))","(exists a (IsNew(a))) -> (exists b (exists a (IsBetterThan(a, b))))",LF
19,0,false causality,"""Right when I sneezed, the power went off. I must've caused the outage."" Bragged Zohaw."," ""Zohaw believes he caused the outage.""  "," ""Zohaw caused the power outage.""","Believes(a),  Caused(b, c)","Caused(a, d)",[],"[(' Zohaw', ' Zohaw')]","[(' Zohaw', ' he'), (' the power outage', ' he')]","Believes(a) and Caused(b, c)","Caused(a, d)","(forall b (Believes(a) and Caused(b, c))) -> (exists d (exists a (Caused(a, d))))","(exists b (exists a (exists c (Believes(a) and Caused(b, c))))) -> (exists d (exists a (Caused(a, d))))",Valid
20,0,equivocation,"I like my steak rare. But I don’t care for aardvark steak, even though it’s the rarest steak in the world."," ""I like my steak rare.""  "," ""I do not care for aardvark steak.""","LikesSteak(a, b),  IsRare(b)","DoesNotCareFor(a, c)",[],"[(' I', ' I')]","[(' I', ' my steak')]","LikesSteak(a, b) and IsRare(b)","DoesNotCareFor(a, c)","(forall b (LikesSteak(a, b) and IsRare(b))) -> (exists a (DoesNotCareFor(a, c)))","(exists b (exists a (LikesSteak(a, b) and IsRare(b)))) -> (exists a (exists c (DoesNotCareFor(a, c))))",LF
21,0,faulty generalization,"If you allow the students to redo this one test, they will always want to redo all future tests"," ""The students will want to redo this one test.""  "," ""The students will always want to redo all future tests.""","WantsToRedo(a, b)","WantsToRedo(a, c)",[],"[(' The students', ' The students')]","[(' this one test', ' The students')]","WantsToRedo(a, b)","WantsToRedo(a, c)","(exists b (WantsToRedo(a, b))) -> (forall a (WantsToRedo(a, c)))","(exists b (exists a (WantsToRedo(a, b)))) -> (exists a (exists c (WantsToRedo(a, c))))",Valid
22,0,fallacy of relevance,"There is no need for additional taxes for education. Every year we throw more money into education, and all they do is hire more management and build more buildings. None of the money actually reaches the classroom or is really used for education."," ""Additional taxes for education are unnecessary.""  "," ""Money does not reach the classroom or is not used for education.""","IsUnnecessary(b),  IsForEducation(b)","IsNotReaching(c, d),  IsNotUsedForEducation(c)",[],"[(' education', ' education')]","[(' the classroom', ' education')]",IsForEducation(b) and IsUnnecessary(b),"~IsNotReaching(c, d) or ~IsNotUsedForEducation(c)","(IsForEducation(b) and IsUnnecessary(b)) -> (~IsNotReaching(c, d) or ~IsNotUsedForEducation(c))","(exists b (IsForEducation(b) and IsUnnecessary(b))) -> (exists d (exists c (~IsNotReaching(c, d) or ~IsNotUsedForEducation(c))))",LF
23,0,false causality,Believing that the cause of the Reformation was simply Martin Luther posting his theses," ""The cause of the Reformation was simply Martin Luther posting his theses.""  "," ""The Reformation was caused by Martin Luther posting his theses.""","IsCauseOf(c),  IsPostedBy(a, b)","IsCauseOf(d),  IsPostedBy(a, b)",[],"[(' Martin Luther', ' Martin Luther'), (' his theses', ' his theses')]","[(' Martin Luther', ' The cause of the Reformation'), (' Martin Luther', ' The Reformation')]","IsCauseOf(c) and IsPostedBy(a, b)","IsPostedBy(a, b) and IsCauseOf(d)","(exists a (forall c (IsCauseOf(c) and IsPostedBy(a, b)))) -> (forall d (exists a (IsPostedBy(a, b) and IsCauseOf(d))))","(exists b (exists a (exists c (IsCauseOf(c) and IsPostedBy(a, b))))) -> (exists b (exists d (exists a (IsPostedBy(a, b) and IsCauseOf(d)))))",Valid
24,0,false causality,The party was going great! Then Gerald showed up and little by little people started collecting their coats and heading home. Gerald ruined the party.," ""Gerald showed up and ruined the party.""  "," ""Gerald caused people to leave the party.""","IsGerald(a),  Ruined(b)","CausedToLeave(a, b),  ArePeople(c)",[],"[(' Gerald', ' Gerald'), (' the party', ' the party')]","[(' Gerald', ' people'), (' the party', ' people')]",IsGerald(a) and Ruined(b),"CausedToLeave(a, b) and ArePeople(c)","(exists b (exists a (IsGerald(a) and Ruined(b)))) -> (forall c (CausedToLeave(a, b) and ArePeople(c)))","(exists b (exists a (IsGerald(a) and Ruined(b)))) -> (exists b (exists a (exists c (CausedToLeave(a, b) and ArePeople(c)))))",LF
25,0,fallacy of logic,"I can’t stop eating these chocolates.  I really love chocolate, or I seriously lack willpower.  I know I really love chocolate; therefore, I cannot lack willpower."," ""The speaker loves chocolate.""  "," ""The speaker cannot lack willpower.""","LovesChocolate(a),  IsChocolate(b)","HasWillpower(a),  CannotLackWillpower(a)",[],"[(' The speaker', ' The speaker')]","[(' willpower', ' The speaker')]",LovesChocolate(a) and IsChocolate(b),CannotLackWillpower(a),(LovesChocolate(a) and IsChocolate(b)) -> (CannotLackWillpower(a)),(exists b (exists a (LovesChocolate(a) and IsChocolate(b)))) -> (exists a (CannotLackWillpower(a))),LF
26,0,false causality,"Shortly after MySpace became popular, U.S. soldiers found Saddam Hussein."," ""U.S. soldiers found Saddam Hussein shortly after MySpace became popular.""  "," ""MySpace's popularity is connected to U.S. soldiers finding Saddam Hussein.""","Found(b, a),  BecamePopular(c)","IsConnected(d, a),  Found(b, a)",[],"[(' U.S. soldiers', ' U.S. soldiers'), (' Saddam Hussein', ' Saddam Hussein')]",[],"BecamePopular(c) and Found(b, a)","IsConnected(d, a) and Found(b, a)","(BecamePopular(c) and Found(b, a)) -> (IsConnected(d, a) and Found(b, a))","(exists b (exists a (exists c (BecamePopular(c) and Found(b, a))))) -> (exists b (exists d (exists a (IsConnected(d, a) and Found(b, a)))))",LF
27,0,false causality,Jimmy isn't at school today. He must be on a family trip.," ""Jimmy isn't at school today.""  "," ""Jimmy is on a family trip.""",IsNotAtSchool(a),IsOnFamilyTrip(a),[],"[(' Jimmy', ' Jimmy')]",[],IsNotAtSchool(a),IsOnFamilyTrip(a),(IsNotAtSchool(a)) -> (IsOnFamilyTrip(a)),(exists a (IsNotAtSchool(a))) -> (exists a (IsOnFamilyTrip(a))),LF
28,0,circular reasoning,"I am athletic because I run, and I run because I'm athletic."," ""I am athletic and I run.""  "," ""Running makes a person athletic.""","IsAthletic(a),  Runs(a)",IsAthletic(a),[],"[(' I', ' A person')]",[],IsAthletic(a) and Runs(a),IsRunning(a) and IsAthletic(a),(IsAthletic(a) and Runs(a)) -> (IsRunning(a) and IsAthletic(a)),(exists a (IsAthletic(a) and Runs(a))) -> (exists a (IsRunning(a) and IsAthletic(a))),LF
29,0,false causality,You know Jane Fonda’s exercise videos must be worth the money. Look at the great shape she’s in.," ""Jane Fonda's exercise videos must be worth the money.""  "," ""Jane Fonda is in great shape.""","IsWorth(a, b)",IsInGreatShape(c),[],[],"[("" Jane Fonda's exercise videos"", ' Jane Fonda')]","IsWorth(a, b)",IsInGreatShape(c),"(exists a (IsWorth(a, b))) -> (forall c (IsInGreatShape(c)))","(exists b (exists a (IsWorth(a, b)))) -> (exists c (IsInGreatShape(c)))",LF
30,0,fallacy of credibility,Albert Einstein was extremely impressed with this theory.," ""Albert Einstein was extremely impressed with this theory.""  "," ""This theory is impressive.""","IsImpressed(b, a)",IsImpressive(a),[],"[(' this theory', ' This theory')]",[],"IsImpressed(b, a)",IsImpressive(a),"(IsImpressed(b, a)) -> (IsImpressive(a))","(exists b (exists a (IsImpressed(b, a)))) -> (exists a (IsImpressive(a)))",LF
31,0,false causality,“I sneezed exactly at the same time the power went off. My sneeze must’ve done something to make the power go off. “," ""The sneeze occurred exactly when the power went off.""  "," ""The sneeze caused the power to go off.""","Occurred(a),  WentOff(b)","Caused(a, b),  WentOff(b)",[],"[(' The sneeze', ' The sneeze'), (' the power', ' the power')]",[],Occurred(a) and WentOff(b),"Caused(a, b) and WentOff(b)","(Occurred(a) and WentOff(b)) -> (Caused(a, b) and WentOff(b))","(exists b (exists a (Occurred(a) and WentOff(b)))) -> (exists b (exists a (Caused(a, b) and WentOff(b))))",LF
32,0,faulty generalization,"It’s getting late, and we still have to decide on the school budget. What do you say we just leave it as is and we can call it a night?"," ""We still have to decide on the school budget.""  "," ""They should leave the school budget as is and call it a night.""","DecidesOn(b, a)","LeaveAsIs(c, a),  CallIt(c, d)",[],"[(' the school budget', ' the school budget')]",[],"DecidesOn(b, a)","LeaveAsIs(c, a) and CallIt(c, d)","(DecidesOn(b, a)) -> (LeaveAsIs(c, a) and CallIt(c, d))","(exists b (exists a (DecidesOn(b, a)))) -> (exists d (exists a (exists c (LeaveAsIs(c, a) and CallIt(c, d)))))",LF
33,0,ad hominem,"Speaker 1 (Democrat): “Donald Trump is a known adulterer. It reflects badly on his character, and suggests he might not be trustworthy.”
Speaker 2 (Republican): “What about Bill Clinton? You didn’t seem to care when he cheated.”"," ""Donald Trump is a known adulterer.""  "," ""Donald Trump might not be trustworthy.""",IsKnownAdulterer(a),IsNotTrustworthy(a),[],"[(' Donald Trump', ' Donald Trump')]","[(' Donald Trump', ' a known adulterer')]",IsKnownAdulterer(a),~IsNotTrustworthy(a),(IsKnownAdulterer(a)) -> (~IsNotTrustworthy(a)),(exists a (IsKnownAdulterer(a))) -> (exists a (~IsNotTrustworthy(a))),LF
34,0,ad hominem,"I hope I presented my argument clearly.  Now, my opponent will attempt to refute my argument by his own fallacious, incoherent, illogical version of history."," ""The opponent will attempt to refute the argument with a fallacious, incoherent, illogical version of history.""  "," ""The argument is strong.""","IsOpponent(b),  AttemptsToRefute(b, a),  IsFallacious(c),  IsIncoherent(d),  IsIllogical(e)",IsStrong(a),[],"[(' the argument', ' The argument')]","[(' a fallacious', ' The argument'), (' incoherent', ' The argument'), (' illogical version of history', ' The argument')]","IsOpponent(b) and AttemptsToRefute(b, a) and IsFallacious(c) and IsIncoherent(d) and IsIllogical(e)",IsStrong(a),"(exists e (exists d (exists c (IsOpponent(b) and AttemptsToRefute(b, a) and IsFallacious(c) and IsIncoherent(d) and IsIllogical(e))))) -> (forall a (IsStrong(a)))","(exists a (exists e (exists c (exists b (exists d (IsOpponent(b) and AttemptsToRefute(b, a) and IsFallacious(c) and IsIncoherent(d) and IsIllogical(e))))))) -> (exists a (IsStrong(a)))",LF
35,0,false causality,"Every time we sacrifice virgins, it rains. Therefore, sacrificing virgins causes it to rain."," ""Sacrificing virgins causes it to rain.""  "," ""Sacrificing virgins causes rain.""","IsSacrificed(a),  CausesRain(a)","IsSacrificed(a),  CausesRain(a)",[],"[(' Virgins', ' Virgins')]",[],IsSacrificed(a) and CausesRain(a),IsSacrificed(a) and CausesRain(b),(IsSacrificed(a) and CausesRain(a)) -> (IsSacrificed(a) and CausesRain(b)),(exists a (IsSacrificed(a) and CausesRain(a))) -> (exists b (exists a (IsSacrificed(a) and CausesRain(b)))),Valid
36,0,ad hominem,"Salesman: This car gets better than average gas mileage and is one of the most reliable cars according to Consumer Reports.
Will: I doubt it—you obviously just want to sell me that car.
"," ""This car gets better than average gas mileage and is one of the most reliable cars.""  "," ""The salesman just wants to sell the car.""","HasBetterGasMileage(a),  IsReliable(a)","WantsToSell(d, e)",[],[],"[(' average gas mileage', ' the car'), (' one of the most reliable cars', ' the car')]",HasBetterGasMileage(a) and IsReliable(a),"WantsToSell(d, e)","(HasBetterGasMileage(a) and IsReliable(a)) -> (WantsToSell(d, e))","(exists a (HasBetterGasMileage(a) and IsReliable(a))) -> (exists d (exists e (WantsToSell(d, e))))",LF
37,0,fallacy of relevance,Labor unions in America are just as bad as Russia under Stalin!," ""Labor unions in America are just as bad as Russia under Stalin.""  "," ""Labor unions in America are bad.""","AreInAmerica(a),  IsBad(a),  IsInRussia(c),  IsUnderStalin(c)","AreInAmerica(a),  IsBad(a)",[],"[(' Labor unions', ' Labor unions'), (' America', ' America')]","[(' Labor unions', ' America'), (' Labor unions', ' America')]",AreInAmerica(a) and IsBad(a) <and (IsInRussia(c) and IsUnderStalin(c)),AreInAmerica(a) and IsBad(a),(AreInAmerica(a) and IsBad(a) <and (IsInRussia(c) and IsUnderStalin(c))) -> (AreInAmerica(a) and IsBad(a)),(exists a (exists c (AreInAmerica(a) and IsBad(a) <and (IsInRussia(c) and IsUnderStalin(c))))) -> (exists a (AreInAmerica(a) and IsBad(a))),LF
38,0,ad populum,"""Everyone was driving over the speed limit, so I shouldn't have gotten a ticket for it!"" is an example of which logical fallacy?"," ""Everyone was driving over the speed limit.""  "," ""I shouldn't have gotten a ticket for it.""",IsDrivingOverLimit(a),"ShouldNotGetTicket(c, d)",[],[],[],IsDrivingOverLimit(a),"ShouldNotGetTicket(c, d)","(IsDrivingOverLimit(a)) -> (ShouldNotGetTicket(c, d))","(exists a (IsDrivingOverLimit(a))) -> (exists d (exists c (ShouldNotGetTicket(c, d))))",LF
39,0,ad hominem,Why would you trust Paris Hilton to sell health food? She drinks and parties and has multiple partners.," ""Paris Hilton drinks, parties, and has multiple partners.""  "," ""Paris Hilton cannot be trusted to sell health food.""","Drinks(a),  Parties(a),  HasMultiplePartners(a)","CannotBeTrusted(a),  IsHealthFood(c)",[],"[(' Paris Hilton', ' Paris Hilton')]","[(' Paris Hilton', ' multiple partners'), (' health food', ' multiple partners')]",Drinks(a) and Parties(a) and HasMultiplePartners(a),CannotBeTrusted(a) and ~IsHealthFood(c),(Drinks(a) and Parties(a) and HasMultiplePartners(a)) -> (CannotBeTrusted(a) and ~IsHealthFood(c)),(exists a (Drinks(a) and Parties(a) and HasMultiplePartners(a))) -> (exists a (exists c (CannotBeTrusted(a) and ~IsHealthFood(c)))),LF
40,0,false causality,"“Yesterday, I walked under a ladder with an open umbrella indoors while spilling salt in front of a black cat. And I forgot to knock on wood with my lucky dice. That must be why I’m having such a bad day today. It’s bad luck.”"," ""I walked under a ladder with an open umbrella indoors while spilling salt in front of a black cat and forgot to knock on wood with lucky dice.""  "," ""I am having a bad day because of bad luck.""","IsWalkingUnder(a,b),  IsOpen(c),  IsIndoors(d),  IsSpilled(e),  IsInFrontOf(e,f),  ForgotToKnockOnWood(a,g),  IsLucky(h)","IsHavingBadDay(a,i),  IsCausedByBadLuck(i,j)",[],"[(' I', ' I')]","[(' I', ' a bad day'), (' I', ' bad luck')]","IsWalkingUnder(a,b) and IsOpen(c) and IsIndoors(d) and IsSpilled(e) and IsInFrontOf(e,f) and ForgotToKnockOnWood(a,g) and IsLucky(h)","IsHavingBadDay(a,i) and IsCausedByBadLuck(i,j)","(exists a (IsWalkingUnder(a,b) and IsOpen(c) and IsIndoors(d) and IsSpilled(e) and IsInFrontOf(e,f) and ForgotToKnockOnWood(a,g) and IsLucky(h))) -> (forall j (forall i (IsHavingBadDay(a,i) and IsCausedByBadLuck(i,j))))","(exists a (exists f (exists e (exists c (exists b (exists d (exists h (exists g (IsWalkingUnder(a,b) and IsOpen(c) and IsIndoors(d) and IsSpilled(e) and IsInFrontOf(e,f) and ForgotToKnockOnWood(a,g) and IsLucky(h)))))))))) -> (exists a (exists i (exists j (IsHavingBadDay(a,i) and IsCausedByBadLuck(i,j)))))",LF
